First _Name,Last_Name,Company,Mobile,Country,Job_Title,Industry,Company_Size,Last_Activity_Days,Web_Engagement_Score
Defective Lead 1746,Lead1746,Company 639,0091-9876543210,,VP Sales,,200,,70
Defective Lead 1747,Lead1747,Company 90,0044 7700 900123,44,,Manufacturing,,7,90
Defective Lead 1748,Lead1748,Company 1244,4155552671,91,VP Sales,Healthcare,500,7,0
Defective Lead 1749,Lead1749,Company 183,+91 98765 43210,USA,Director,,,1,30
Defective Lead 1750,Lead1750,Company 567,0044 7700 900123,India,VP Sales,,1000,3,70
Defective Lead 1751,Lead1751,Company 1499,+44 7700 900123,United States,Manager,,50,3,70
Defective Lead 1752,Lead1752,Company 650,+91 98765 43210,91,VP Sales,Healthcare,50,15,
Defective Lead 1753,Lead1753,Company 1849,+44 7700 900123,91,Manager,Healthcare,500,7,
Defective Lead 1754,Lead1754,Company 78,4155552671,,CEO,,,1,5
Defective Lead 1755,Lead1755,Company 1409,0091-9876543210,IND,,,500,,10
Defective Lead 1756,Lead1756,Company 616,0091-9876543210,91,VP Sales,,50,30,
Defective Lead 1757,Lead1757,Company 1173,+44 7700 900123,U.K,Intern,Manufacturing,50,,
Defective Lead 1758,Lead1758,Company 123,0091-9876543210,India,CEO,Healthcare,5,15,70
Defective Lead 1759,Lead1759,Company 1932,0044 7700 900123,US,CEO,Healthcare,,1,10
Defective Lead 1760,Lead1760,Company 1989,,United States,CTO,IT,1000,30,0
Defective Lead 1761,Lead1761,Company 1569,,United States,,Manufacturing,500,90,0
Defective Lead 1762,Lead1762,Company 4,4155552671,,,,500,3,30
Defective Lead 1763,Lead1763,Company 1890,0091-9876543210,IN,,,5,1,30
Defective Lead 1764,Lead1764,Company 954,4155552671,United States,CTO,,50,,0
Defective Lead 1765,Lead1765,Company 230,+44 7700 900123,UK,Manager,,20,1,
Defective Lead 1766,Lead1766,Company 880,0091-9876543210,44,Manager,,500,3,30
Defective Lead 1767,Lead1767,Company 1027,+44 7700 900123,IN,,,50,3,5
Defective Lead 1768,Lead1768,Company 182,+44 7700 900123,IND,Manager,Healthcare,500,15,10
Defective Lead 1769,Lead1769,Company 1300,(415) 555-2671,United States,Manager,,500,15,0
Defective Lead 1770,Lead1770,Company 784,,91,CTO,,500,30,0
Defective Lead 1771,Lead1771,Company 933,,USA,,IT,200,3,30
Defective Lead 1772,Lead1772,Company 881,9876543210,,CTO,,,90,10
Defective Lead 1773,Lead1773,Company 1134,+44 7700 900123,United States,CEO,,500,7,30
Defective Lead 1774,Lead1774,Company 1228,9876543210,USA,Intern,,1000,30,10
Defective Lead 1775,Lead1775,Company 726,(415) 555-2671,IND,CEO,IT,1000,90,0
Defective Lead 1776,Lead1776,Company 300,(415) 555-2671,44,Manager,Finance,,30,30
Defective Lead 1777,Lead1777,Company 1645,+44 7700 900123,44,Director,Manufacturing,500,90,0
Defective Lead 1778,Lead1778,Company 1549,0091-9876543210,,Manager,,200,,30
Defective Lead 1779,Lead1779,Company 1508,,US,Director,IT,,1,90
Defective Lead 1780,Lead1780,Company 590,(415) 555-2671,United States,,,20,,0
Defective Lead 1781,Lead1781,Company 1841,0044 7700 900123,U.K,,Finance,200,30,0
Defective Lead 1782,Lead1782,Company 1497,4155552671,IND,CEO,Healthcare,20,,5
Defective Lead 1783,Lead1783,Company 962,+44 7700 900123,US,Intern,Finance,20,90,90
Defective Lead 1784,Lead1784,Company 1404,0091-9876543210,44,,,20,7,30
Defective Lead 1785,Lead1785,Company 1050,+44 7700 900123,U.K,Intern,Manufacturing,,30,70
Defective Lead 1786,Lead1786,Company 531,+44 7700 900123,IN,CEO,Manufacturing,200,30,5
Defective Lead 1787,Lead1787,Company 881,,UK,,Manufacturing,,90,90
Defective Lead 1788,Lead1788,Company 701,4155552671,44,Intern,Healthcare,1000,1,30
Defective Lead 1789,Lead1789,Company 597,,UK,CTO,,20,30,10
Defective Lead 1790,Lead1790,Company 504,9876543210,,,,1000,1,5
Defective Lead 1791,Lead1791,Company 321,+44 7700 900123,US,Manager,,1000,15,30
Defective Lead 1792,Lead1792,Company 422,+44 7700 900123,USA,CEO,IT,,30,5
Defective Lead 1793,Lead1793,Company 1805,,USA,CEO,Manufacturing,,30,5
Defective Lead 1794,Lead1794,Company 240,,91,,Finance,,1,0
Defective Lead 1795,Lead1795,Company 811,,44,Manager,Manufacturing,1000,30,10
Defective Lead 1796,Lead1796,Company 1469,0044 7700 900123,,,IT,500,7,90
Defective Lead 1797,Lead1797,Company 1862,9876543210,91,,IT,5,180,90
Defective Lead 1798,Lead1798,Company 695,,,,,1000,,70
Defective Lead 1799,Lead1799,Company 900,0091-9876543210,U.K,,Healthcare,1000,90,70
Defective Lead 1800,Lead1800,Company 1874,,44,Intern,Manufacturing,1000,30,10
Defective Lead 1801,Lead1801,Company 1602,(415) 555-2671,IND,,IT,50,15,5
Defective Lead 1802,Lead1802,Company 370,9876543210,US,Manager,,,90,0
Defective Lead 1803,Lead1803,Company 669,,91,Intern,IT,5,7,30
Defective Lead 1804,Lead1804,Company 133,4155552671,44,Director,,5,7,
Defective Lead 1805,Lead1805,Company 477,,IND,,IT,,3,30
Defective Lead 1806,Lead1806,Company 1832,0044 7700 900123,IND,CEO,Finance,50,15,0
Defective Lead 1807,Lead1807,Company 365,0044 7700 900123,,Director,IT,,180,0
Defective Lead 1808,Lead1808,Company 1978,9876543210,USA,Manager,IT,20,15,5
Defective Lead 1809,Lead1809,Company 1835,+44 7700 900123,,VP Sales,Manufacturing,5,15,70
Defective Lead 1810,Lead1810,Company 1429,,India,Manager,,50,7,
Defective Lead 1811,Lead1811,Company 1241,,United States,Director,IT,1000,3,10
Defective Lead 1812,Lead1812,Company 1889,+91 98765 43210,,Intern,Manufacturing,5,1,
Defective Lead 1813,Lead1813,Company 1460,,India,Intern,IT,50,90,30
Defective Lead 1814,Lead1814,Company 1529,0044 7700 900123,91,VP Sales,Healthcare,20,3,90
Defective Lead 1815,Lead1815,Company 1210,9876543210,,CTO,Healthcare,200,,70
Defective Lead 1816,Lead1816,Company 1927,0044 7700 900123,U.K,CEO,,50,30,5
Defective Lead 1817,Lead1817,Company 865,+91 98765 43210,India,VP Sales,IT,5,180,5
Defective Lead 1818,Lead1818,Company 634,4155552671,IN,CEO,Manufacturing,,7,
Defective Lead 1819,Lead1819,Company 1539,4155552671,UK,,Manufacturing,20,7,
Defective Lead 1820,Lead1820,Company 1307,4155552671,IND,Manager,Manufacturing,5,1,10
Defective Lead 1821,Lead1821,Company 1114,,U.K,,,50,,0
Defective Lead 1822,Lead1822,Company 86,+91 98765 43210,India,Manager,Finance,5,30,70
Defective Lead 1823,Lead1823,Company 362,(415) 555-2671,,CEO,Finance,200,30,90
Defective Lead 1824,Lead1824,Company 1675,+91 98765 43210,IN,Director,Finance,,1,70
Defective Lead 1825,Lead1825,Company 501,,,CTO,IT,,1,70
Defective Lead 1826,Lead1826,Company 1212,,91,Director,IT,20,1,0
Defective Lead 1827,Lead1827,Company 311,,UK,,Manufacturing,,3,0
Defective Lead 1828,Lead1828,Company 137,0091-9876543210,United States,Manager,,,1,30
Defective Lead 1829,Lead1829,Company 1486,0091-9876543210,India,Manager,,20,90,70
Defective Lead 1830,Lead1830,Company 1592,0044 7700 900123,India,,,50,3,70
Defective Lead 1831,Lead1831,Company 1944,(415) 555-2671,,CTO,,1000,,30
Defective Lead 1832,Lead1832,Company 389,+44 7700 900123,U.K,Director,Healthcare,500,30,0
Defective Lead 1833,Lead1833,Company 1147,+91 98765 43210,IND,CEO,Healthcare,,7,70
Defective Lead 1834,Lead1834,Company 410,0091-9876543210,,,Healthcare,200,7,70
Defective Lead 1835,Lead1835,Company 1442,,UK,Manager,Finance,200,180,30
Defective Lead 1836,Lead1836,Company 770,0044 7700 900123,India,Manager,,,30,10
Defective Lead 1837,Lead1837,Company 1318,4155552671,44,CEO,,500,7,30
Defective Lead 1838,Lead1838,Company 3,4155552671,United States,Intern,Manufacturing,50,3,70
Defective Lead 1839,Lead1839,Company 713,+44 7700 900123,IND,CEO,Healthcare,500,15,0
Defective Lead 1840,Lead1840,Company 839,9876543210,91,Manager,,200,1,90
Defective Lead 1841,Lead1841,Company 1864,0091-9876543210,91,CTO,Finance,,,
Defective Lead 1842,Lead1842,Company 1607,4155552671,91,,,,1,10
Defective Lead 1843,Lead1843,Company 1381,+44 7700 900123,,CEO,IT,5,,70
Defective Lead 1844,Lead1844,Company 460,4155552671,United States,CEO,,500,180,0
Defective Lead 1845,Lead1845,Company 813,(415) 555-2671,,CEO,,50,7,
Defective Lead 1846,Lead1846,Company 1749,9876543210,United States,,Manufacturing,,180,10
Defective Lead 1847,Lead1847,Company 986,0044 7700 900123,India,,,50,180,
Defective Lead 1848,Lead1848,Company 861,0044 7700 900123,U.K,Director,,,30,10
Defective Lead 1849,Lead1849,Company 1232,,U.K,Director,IT,,7,10
Defective Lead 1850,Lead1850,Company 1272,,India,VP Sales,Finance,500,15,90
Defective Lead 1851,Lead1851,Company 1180,,,CEO,,500,7,
Defective Lead 1852,Lead1852,Company 1183,4155552671,44,CTO,Healthcare,20,180,0
Defective Lead 1853,Lead1853,Company 935,4155552671,USA,CEO,Manufacturing,500,1,10
Defective Lead 1854,Lead1854,Company 1598,+44 7700 900123,,CTO,,,,
Defective Lead 1855,Lead1855,Company 1767,9876543210,India,Director,Healthcare,200,15,0
Defective Lead 1856,Lead1856,Company 1542,9876543210,IND,VP Sales,Healthcare,500,30,
Defective Lead 1857,Lead1857,Company 263,0044 7700 900123,India,CTO,Finance,500,3,70
Defective Lead 1858,Lead1858,Company 102,(415) 555-2671,USA,Director,Healthcare,50,,5
Defective Lead 1859,Lead1859,Company 734,,44,Manager,Finance,1000,90,5
Defective Lead 1860,Lead1860,Company 1775,,U.K,CEO,Finance,20,1,90
Defective Lead 1861,Lead1861,Company 1219,9876543210,India,CTO,Finance,50,7,0
Defective Lead 1862,Lead1862,Company 1870,0091-9876543210,44,Intern,IT,1000,7,30
Defective Lead 1863,Lead1863,Company 1979,0091-9876543210,India,CTO,Manufacturing,500,180,10
Defective Lead 1864,Lead1864,Company 1038,+44 7700 900123,UK,Intern,Manufacturing,500,30,90
Defective Lead 1865,Lead1865,Company 57,0044 7700 900123,USA,,,5,30,90
Defective Lead 1866,Lead1866,Company 38,0091-9876543210,United States,,,20,1,0
Defective Lead 1867,Lead1867,Company 974,9876543210,U.K,VP Sales,IT,50,,10
Defective Lead 1868,Lead1868,Company 248,0044 7700 900123,India,CEO,,50,3,5
Defective Lead 1869,Lead1869,Company 672,0044 7700 900123,IN,VP Sales,,20,7,
Defective Lead 1870,Lead1870,Company 1695,4155552671,91,,,500,7,70
Defective Lead 1871,Lead1871,Company 1209,(415) 555-2671,U.K,CEO,,500,15,10
Defective Lead 1872,Lead1872,Company 1837,+44 7700 900123,India,CEO,Finance,,,0
Defective Lead 1873,Lead1873,Company 585,+91 98765 43210,IND,Intern,,,,0
Defective Lead 1874,Lead1874,Company 469,0091-9876543210,US,Director,IT,,3,
Defective Lead 1875,Lead1875,Company 97,4155552671,,,Healthcare,20,,
Defective Lead 1876,Lead1876,Company 742,9876543210,44,CTO,Manufacturing,5,,0
Defective Lead 1877,Lead1877,Company 335,,India,Manager,IT,,90,5
Defective Lead 1878,Lead1878,Company 1538,,India,CEO,IT,200,90,5
Defective Lead 1879,Lead1879,Company 178,0044 7700 900123,,Intern,Healthcare,5,90,70
Defective Lead 1880,Lead1880,Company 1291,9876543210,IND,VP Sales,,20,30,5
Defective Lead 1881,Lead1881,Company 846,,,CTO,IT,,,10
Defective Lead 1882,Lead1882,Company 464,0091-9876543210,,CEO,,5,15,30
Defective Lead 1883,Lead1883,Company 1539,,IND,,IT,200,,0
Defective Lead 1884,Lead1884,Company 1402,,US,Manager,,,7,5
Defective Lead 1885,Lead1885,Company 26,9876543210,,Manager,Finance,,3,
Defective Lead 1886,Lead1886,Company 442,,IND,Intern,,500,15,0
Defective Lead 1887,Lead1887,Company 1623,0044 7700 900123,IN,,,1000,7,30
Defective Lead 1888,Lead1888,Company 299,(415) 555-2671,IND,Manager,,50,1,0
Defective Lead 1889,Lead1889,Company 574,0091-9876543210,91,,Manufacturing,5,3,30
Defective Lead 1890,Lead1890,Company 1022,0044 7700 900123,UK,Manager,Finance,500,7,70
Defective Lead 1891,Lead1891,Company 781,0044 7700 900123,IND,,Manufacturing,1000,15,70
Defective Lead 1892,Lead1892,Company 404,,USA,CTO,,50,3,0
Defective Lead 1893,Lead1893,Company 190,4155552671,91,CTO,Manufacturing,500,1,
Defective Lead 1894,Lead1894,Company 1444,(415) 555-2671,,Director,Finance,200,1,5
Defective Lead 1895,Lead1895,Company 464,,US,Director,Finance,5,1,
Defective Lead 1896,Lead1896,Company 1178,(415) 555-2671,U.K,Director,Healthcare,20,180,30
Defective Lead 1897,Lead1897,Company 773,+91 98765 43210,,,Healthcare,1000,7,90
Defective Lead 1898,Lead1898,Company 1592,0044 7700 900123,IN,Intern,IT,20,7,90
Defective Lead 1899,Lead1899,Company 717,,,CEO,Manufacturing,5,,0
Defective Lead 1900,Lead1900,Company 1829,(415) 555-2671,44,VP Sales,IT,200,3,0
Defective Lead 1901,Lead1901,Company 1374,9876543210,UK,VP Sales,Manufacturing,50,1,
Defective Lead 1902,Lead1902,Company 1948,4155552671,IN,Director,,,1,
Defective Lead 1903,Lead1903,Company 315,0044 7700 900123,,,,5,,5
Defective Lead 1904,Lead1904,Company 613,9876543210,,Intern,IT,1000,,
Defective Lead 1905,Lead1905,Company 1459,+44 7700 900123,United States,Intern,Healthcare,1000,15,10
Defective Lead 1906,Lead1906,Company 1639,4155552671,USA,CTO,Healthcare,200,180,0
Defective Lead 1907,Lead1907,Company 1285,+44 7700 900123,,CEO,Healthcare,200,3,30
Defective Lead 1908,Lead1908,Company 1446,4155552671,U.K,CTO,IT,1000,90,90
Defective Lead 1909,Lead1909,Company 1176,,USA,Director,,20,1,30
Defective Lead 1910,Lead1910,Company 1549,0091-9876543210,UK,,,50,180,
Defective Lead 1911,Lead1911,Company 1494,(415) 555-2671,US,Intern,Healthcare,200,3,0
Defective Lead 1912,Lead1912,Company 718,9876543210,USA,CTO,,20,30,5
Defective Lead 1913,Lead1913,Company 741,,,CEO,Finance,20,90,5
Defective Lead 1914,Lead1914,Company 1555,4155552671,,Manager,,,180,10
Defective Lead 1915,Lead1915,Company 410,,India,,Manufacturing,,180,30
Defective Lead 1916,Lead1916,Company 40,,,,Healthcare,500,180,90
Defective Lead 1917,Lead1917,Company 187,+91 98765 43210,United States,CTO,Healthcare,,,30
Defective Lead 1918,Lead1918,Company 546,,44,Manager,,5,90,30
Defective Lead 1919,Lead1919,Company 354,,91,CEO,,,30,30
Defective Lead 1920,Lead1920,Company 1254,,IN,,Manufacturing,,15,10
Defective Lead 1921,Lead1921,Company 1507,+91 98765 43210,U.K,Director,,1000,90,5
Defective Lead 1922,Lead1922,Company 529,9876543210,,Director,Healthcare,500,90,10
Defective Lead 1923,Lead1923,Company 522,,US,CEO,Manufacturing,50,30,10
Defective Lead 1924,Lead1924,Company 1064,0091-9876543210,India,VP Sales,,5,,5
Defective Lead 1925,Lead1925,Company 1389,+91 98765 43210,USA,Director,Healthcare,1000,3,10
Defective Lead 1926,Lead1926,Company 393,+91 98765 43210,India,Director,Healthcare,,30,5
Defective Lead 1927,Lead1927,Company 1575,4155552671,U.K,,Healthcare,50,180,
Defective Lead 1928,Lead1928,Company 301,0044 7700 900123,USA,Intern,Healthcare,50,3,10
Defective Lead 1929,Lead1929,Company 1182,+44 7700 900123,USA,CEO,Manufacturing,20,30,0
Defective Lead 1930,Lead1930,Company 460,(415) 555-2671,IN,CTO,IT,,3,
Defective Lead 1931,Lead1931,Company 821,,UK,VP Sales,,500,3,5
Defective Lead 1932,Lead1932,Company 1829,9876543210,USA,CEO,Healthcare,500,7,90
Defective Lead 1933,Lead1933,Company 1219,0091-9876543210,,,Healthcare,,,5
Defective Lead 1934,Lead1934,Company 9,4155552671,IND,VP Sales,,200,3,0
Defective Lead 1935,Lead1935,Company 982,,IN,Manager,IT,,180,
Defective Lead 1936,Lead1936,Company 1486,+44 7700 900123,US,Intern,,20,180,10
Defective Lead 1937,Lead1937,Company 1615,0091-9876543210,IN,Intern,Finance,5,1,5
Defective Lead 1938,Lead1938,Company 965,9876543210,United States,VP Sales,Finance,50,7,0
Defective Lead 1939,Lead1939,Company 1387,0044 7700 900123,U.K,CEO,,,3,
Defective Lead 1940,Lead1940,Company 26,+91 98765 43210,United States,CEO,IT,50,3,30
Defective Lead 1941,Lead1941,Company 925,0044 7700 900123,United States,Intern,Finance,,90,
Defective Lead 1942,Lead1942,Company 1423,,United States,,,200,30,30
Defective Lead 1943,Lead1943,Company 900,,U.K,,,20,,90
Defective Lead 1944,Lead1944,Company 1705,,44,Manager,IT,20,7,90
Defective Lead 1945,Lead1945,Company 1144,+91 98765 43210,IND,VP Sales,Manufacturing,5,3,0
Defective Lead 1946,Lead1946,Company 80,+91 98765 43210,IND,Manager,,,7,70
Defective Lead 1947,Lead1947,Company 894,,U.K,,Manufacturing,,30,30
Defective Lead 1948,Lead1948,Company 1945,0091-9876543210,,CEO,Finance,50,1,5
Defective Lead 1949,Lead1949,Company 176,+44 7700 900123,U.K,,Finance,500,180,5
Defective Lead 1950,Lead1950,Company 768,,U.K,Director,Manufacturing,1000,,5
Defective Lead 1951,Lead1951,Company 1772,(415) 555-2671,IN,,Finance,,1,5
Defective Lead 1952,Lead1952,Company 730,4155552671,,VP Sales,,500,3,90
Defective Lead 1953,Lead1953,Company 391,0044 7700 900123,USA,,,,,30
Defective Lead 1954,Lead1954,Company 842,4155552671,91,CTO,,5,1,10
Defective Lead 1955,Lead1955,Company 1576,0091-9876543210,India,,Finance,20,7,30
Defective Lead 1956,Lead1956,Company 1246,0091-9876543210,,,Healthcare,200,7,
Defective Lead 1957,Lead1957,Company 967,0091-9876543210,USA,,,,7,5
Defective Lead 1958,Lead1958,Company 989,4155552671,US,Director,Manufacturing,5,3,30
Defective Lead 1959,Lead1959,Company 1882,0091-9876543210,U.K,Intern,,1000,30,90
Defective Lead 1960,Lead1960,Company 1661,0044 7700 900123,IND,,,200,90,90
Defective Lead 1961,Lead1961,Company 907,9876543210,India,CEO,Finance,,30,70
Defective Lead 1962,Lead1962,Company 1025,,44,VP Sales,IT,500,,30
Defective Lead 1963,Lead1963,Company 585,0091-9876543210,,,IT,20,1,30
Defective Lead 1964,Lead1964,Company 1791,,USA,,,,90,30
Defective Lead 1965,Lead1965,Company 897,4155552671,United States,Intern,,200,1,70
Defective Lead 1966,Lead1966,Company 1053,,IN,Intern,IT,20,90,
Defective Lead 1967,Lead1967,Company 1413,+44 7700 900123,USA,Intern,,200,1,30
Defective Lead 1968,Lead1968,Company 82,(415) 555-2671,44,,,5,3,10
Defective Lead 1969,Lead1969,Company 1148,0091-9876543210,India,VP Sales,IT,,30,0
Defective Lead 1970,Lead1970,Company 1541,9876543210,US,Director,Manufacturing,200,,30
Defective Lead 1971,Lead1971,Company 624,0091-9876543210,91,CTO,Finance,200,180,
Defective Lead 1972,Lead1972,Company 1967,,IN,,Healthcare,50,1,70
Defective Lead 1973,Lead1973,Company 718,,,Director,Healthcare,50,,70
Defective Lead 1974,Lead1974,Company 537,,IN,CEO,Manufacturing,500,90,30
Defective Lead 1975,Lead1975,Company 1052,,,VP Sales,Healthcare,1000,,
Defective Lead 1976,Lead1976,Company 1106,9876543210,44,Intern,Manufacturing,200,30,5
Defective Lead 1977,Lead1977,Company 1956,0091-9876543210,44,Intern,,200,,10
Defective Lead 1978,Lead1978,Company 423,+44 7700 900123,,,,1000,7,5
Defective Lead 1979,Lead1979,Company 1520,9876543210,United States,Director,Manufacturing,200,15,30
Defective Lead 1980,Lead1980,Company 637,4155552671,IND,,Manufacturing,,1,90
Defective Lead 1981,Lead1981,Company 425,4155552671,U.K,,Manufacturing,200,,
Defective Lead 1982,Lead1982,Company 174,(415) 555-2671,IN,CEO,,,7,90
Defective Lead 1983,Lead1983,Company 300,0091-9876543210,IN,,,50,30,90
Defective Lead 1984,Lead1984,Company 1238,0091-9876543210,USA,VP Sales,Manufacturing,,7,10
Defective Lead 1985,Lead1985,Company 999,0044 7700 900123,44,CTO,Finance,,3,10
Defective Lead 1986,Lead1986,Company 1402,(415) 555-2671,United States,,,50,30,30
Defective Lead 1987,Lead1987,Company 366,+91 98765 43210,IN,CTO,Healthcare,500,3,
Defective Lead 1988,Lead1988,Company 1356,4155552671,IN,Manager,Manufacturing,20,1,70
Defective Lead 1989,Lead1989,Company 1706,,United States,Intern,Manufacturing,1000,1,10
Defective Lead 1990,Lead1990,Company 1021,(415) 555-2671,India,Intern,Finance,500,90,
Defective Lead 1991,Lead1991,Company 1008,0044 7700 900123,IN,Manager,Healthcare,1000,90,10
Defective Lead 1992,Lead1992,Company 1963,,91,,Finance,20,30,10
Defective Lead 1993,Lead1993,Company 768,0044 7700 900123,UK,VP Sales,IT,,3,30
Defective Lead 1994,Lead1994,Company 631,(415) 555-2671,,Director,Manufacturing,500,30,
Defective Lead 1995,Lead1995,Company 1655,0044 7700 900123,44,Intern,IT,500,1,30
Defective Lead 1996,Lead1996,Company 370,9876543210,India,Manager,Finance,50,1,
Defective Lead 1997,Lead1997,Company 1138,0044 7700 900123,India,CEO,Healthcare,500,3,0
Defective Lead 1998,Lead1998,Company 1378,+44 7700 900123,USA,,,5,,5
Defective Lead 1999,Lead1999,Company 575,4155552671,India,Intern,,500,180,
Defective Lead 2000,Lead2000,Company 973,(415) 555-2671,44,CEO,Healthcare,5,15,70
Defective Lead 2001,Lead2001,Company 1701,,United States,Manager,Manufacturing,1000,15,70
Defective Lead 2002,Lead2002,Company 1614,9876543210,IND,CTO,,1000,3,70
Defective Lead 2003,Lead2003,Company 203,0044 7700 900123,USA,CTO,Manufacturing,1000,15,70
Defective Lead 2004,Lead2004,Company 492,0091-9876543210,UK,Intern,Finance,5,1,0
Defective Lead 2005,Lead2005,Company 1206,+91 98765 43210,IN,,,5,180,0
Defective Lead 2006,Lead2006,Company 951,+44 7700 900123,,VP Sales,Manufacturing,1000,90,10
Defective Lead 2007,Lead2007,Company 1012,+44 7700 900123,India,CEO,Healthcare,5,15,90
Defective Lead 2008,Lead2008,Company 965,9876543210,91,Director,,,1,30
